"timetable_id","route_id","direction_id","start_date","end_date","monday","tuesday","wednesday","thursday","friday","saturday","sunday","start_time","end_time","timetable_label","service_notes","orientation","timetable_page_id","timetable_sequence","direction_name","include_exceptions","show_trip_continuation"
"552","35U","1","20260620","20260731","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: VIA ARTOM, PASSAGGI SERALI","frequenza","horizontal","35U_As","5","","0","0"
"553","35U","0","20260620","20260731","1","1","1","1","1","0","0","04:00:00","07:00:00","DIREZIONE: VIA AMENDOLA (NICHELINO), PASSAGGI MATTUTINI","frequenza","horizontal","35U_Di","0","","0","0"
"554","35U","0","20260620","20260731","1","1","1","1","1","0","0","21:00:00","27:00:00","DIREZIONE: VIA AMENDOLA (NICHELINO), PASSAGGI SERALI","frequenza","horizontal","35U_Di","1","","0","0"
"555","35U","0","20260620","20260731","0","0","0","0","0","1","0","04:00:00","07:00:00","DIREZIONE: VIA AMENDOLA (NICHELINO), PASSAGGI MATTUTINI","frequenza","horizontal","35U_Di","2","","0","0"
"556","35U","0","20260620","20260731","0","0","0","0","0","1","0","21:00:00","27:00:00","DIREZIONE: VIA AMENDOLA (NICHELINO), PASSAGGI SERALI","frequenza","horizontal","35U_Di","3","","0","0"
"557","35U","0","20260620","20260731","0","0","0","0","0","0","1","04:00:00","09:00:00","DIREZIONE: VIA AMENDOLA (NICHELINO), PASSAGGI MATTUTINI","frequenza","horizontal","35U_Di","4","","0","0"
"558","35U","0","20260620","20260731","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: VIA AMENDOLA (NICHELINO), PASSAGGI SERALI","frequenza","horizontal","35U_Di","5","","0","0"
"559","3502E","1","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: Servizio Scuolabus San Maurizio - Castellamonte","dal lunedì al venerdì","horizontal","3502E_As","0","","0","0"
"560","3502E","1","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: Servizio Scuolabus San Maurizio - Castellamonte","sabato","horizontal","3502E_As","1","","0","0"
"561","3502E","1","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: Servizio Scuolabus San Maurizio - Castellamonte","domenica e festivi","horizontal","3502E_As","2","","0","0"
"562","3502E","0","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: Servizio Scuolabus San Maurizio - Castellamonte","dal lunedì al venerdì","horizontal","3502E_Di","0","","0","0"
"563","3502E","0","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: Servizio Scuolabus San Maurizio - Castellamonte","sabato","horizontal","3502E_Di","1","","0","0"
"564","3502E","0","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: Servizio Scuolabus San Maurizio - Castellamonte","domenica e festivi","horizontal","3502E_Di","2","","0","0"
"565","3545E","1","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: Linea operaia Carignano - Torino - Chivasso (P.I.Chi)","dal lunedì al venerdì","horizontal","3545E_As","0","","0","0"
"566","3545E","1","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: Linea operaia Carignano - Torino - Chivasso (P.I.Chi)","sabato","horizontal","3545E_As","1","","0","0"
"567","3545E","1","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: Linea operaia Carignano - Torino - Chivasso (P.I.Chi)","domenica e festivi","horizontal","3545E_As","2","","0","0"
"568","3545E","0","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: Linea operaia Chivasso (P.I.Chi) - Torino - Carignano","dal lunedì al venerdì","horizontal","3545E_Di","0","","0","0"
"569","3545E","0","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: Linea operaia Chivasso (P.I.Chi) - Torino - Carignano","sabato","horizontal","3545E_Di","1","","0","0"
"570","3545E","0","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: Linea operaia Chivasso (P.I.Chi) - Torino - Carignano","domenica e festivi","horizontal","3545E_Di","2","","0","0"
"571","35NU","1","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: VIA TRENTO (NICHELINO)","dal lunedì al venerdì","horizontal","35NU_As","0","","0","0"
"572","35NU","1","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: VIA TRENTO (NICHELINO)","sabato","horizontal","35NU_As","1","","0","0"
"573","35NU","1","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: VIA TRENTO (NICHELINO)","domenica e festivi","horizontal","35NU_As","2","","0","0"
"574","35NU","0","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: VILLAGGIO DEGA (VINOVO) - VIA VERDI (CANDIOLO)","dal lunedì al venerdì","horizontal","35NU_Di","0","","0","0"
"575","35NU","0","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: VILLAGGIO DEGA (VINOVO) - VIA VERDI (CANDIOLO)","sabato","horizontal","35NU_Di","1","","0","0"
"576","35NU","0","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: VILLAGGIO DEGA (VINOVO) - VIA VERDI (CANDIOLO)","domenica e festivi","horizontal","35NU_Di","2","","0","0"
"577","36U","1","20260620","20260731","1","1","1","1","1","0","0","04:00:00","07:00:00","DIREZIONE: PIAZZA MASSAUA, PASSAGGI MATTUTINI","frequenza","horizontal","36U_As","0","","0","0"
"578","36U","1","20260620","20260731","1","1","1","1","1","0","0","21:00:00","27:00:00","DIREZIONE: PIAZZA MASSAUA, PASSAGGI SERALI","frequenza","horizontal","36U_As","1","","0","0"
"579","36U","1","20260620","20260731","0","0","0","0","0","1","0","04:00:00","07:00:00","DIREZIONE: PIAZZA MASSAUA, PASSAGGI MATTUTINI","frequenza","horizontal","36U_As","2","","0","0"
"580","36U","1","20260620","20260731","0","0","0","0","0","1","0","21:00:00","27:00:00","DIREZIONE: PIAZZA MASSAUA, PASSAGGI SERALI","frequenza","horizontal","36U_As","3","","0","0"
"581","36U","1","20260620","20260731","0","0","0","0","0","0","1","04:00:00","09:00:00","DIREZIONE: PIAZZA MASSAUA, PASSAGGI MATTUTINI","frequenza","horizontal","36U_As","4","","0","0"
"582","36U","1","20260620","20260731","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: PIAZZA MASSAUA, PASSAGGI SERALI","frequenza","horizontal","36U_As","5","","0","0"
"583","36U","0","20260620","20260731","1","1","1","1","1","0","0","04:00:00","07:00:00","DIREZIONE: PIAZZA MARTIRI (RIVOLI ), PASSAGGI MATTUTINI","frequenza","horizontal","36U_Di","0","","0","0"
"584","36U","0","20260620","20260731","1","1","1","1","1","0","0","21:00:00","27:00:00","DIREZIONE: PIAZZA MARTIRI (RIVOLI ), PASSAGGI SERALI","frequenza","horizontal","36U_Di","1","","0","0"
"585","36U","0","20260620","20260731","0","0","0","0","0","1","0","04:00:00","07:00:00","DIREZIONE: PIAZZA MARTIRI (RIVOLI ), PASSAGGI MATTUTINI","frequenza","horizontal","36U_Di","2","","0","0"
"586","36U","0","20260620","20260731","0","0","0","0","0","1","0","21:00:00","27:00:00","DIREZIONE: PIAZZA MARTIRI (RIVOLI ), PASSAGGI SERALI","frequenza","horizontal","36U_Di","3","","0","0"
"587","36U","0","20260620","20260731","0","0","0","0","0","0","1","04:00:00","09:00:00","DIREZIONE: PIAZZA MARTIRI (RIVOLI ), PASSAGGI MATTUTINI","frequenza","horizontal","36U_Di","4","","0","0"
"588","36U","0","20260620","20260731","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: PIAZZA MARTIRI (RIVOLI ), PASSAGGI SERALI","frequenza","horizontal","36U_Di","5","","0","0"
"589","36NU","1","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: ALPIGNANO","dal lunedì al venerdì","horizontal","36NU_As","0","","0","0"
"590","36NU","1","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: ALPIGNANO","sabato","horizontal","36NU_As","1","","0","0"
"591","36NU","1","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: ALPIGNANO","domenica e festivi","horizontal","36NU_As","2","","0","0"
"592","36NU","0","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: RIVOLI","dal lunedì al venerdì","horizontal","36NU_Di","0","","0","0"
"593","36NU","0","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: RIVOLI","sabato","horizontal","36NU_Di","1","","0","0"
"594","36NU","0","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: RIVOLI","domenica e festivi","horizontal","36NU_Di","2","","0","0"
"595","38U","1","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: VIA MINGHETTI (COLLEGNO)","dal lunedì al venerdì","horizontal","38U_As","0","","0","0"
"596","38U","1","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: VIA MINGHETTI (COLLEGNO)","sabato","horizontal","38U_As","1","","0","0"
"597","38U","1","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: VIA MINGHETTI (COLLEGNO)","domenica e festivi","horizontal","38U_As","2","","0","0"
"598","38U","0","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: P.LE CAIO MARIO Fer. / C. MARONCELLI Fest.","dal lunedì al venerdì","horizontal","38U_Di","0","","0","0"
"599","38U","0","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: P.LE CAIO MARIO Fer. / C. MARONCELLI Fest.","sabato","horizontal","38U_Di","1","","0","0"
"600","38U","0","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: P.LE CAIO MARIO Fer. / C. MARONCELLI Fest.","domenica e festivi","horizontal","38U_Di","2","","0","0"
"601","39U","1","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: PIAZZALE CAIO MARIO","dal lunedì al venerdì","horizontal","39U_As","0","","0","0"
"602","39U","1","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: PIAZZALE CAIO MARIO","sabato","horizontal","39U_As","1","","0","0"
"603","39U","1","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: PIAZZALE CAIO MARIO","domenica e festivi","horizontal","39U_As","2","","0","0"
"604","39U","0","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: PIAZZA BADEN BADEN (MONCALIERI)","dal lunedì al venerdì","horizontal","39U_Di","0","","0","0"
"605","39U","0","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: PIAZZA BADEN BADEN (MONCALIERI)","sabato","horizontal","39U_Di","1","","0","0"
"606","39U","0","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: PIAZZA BADEN BADEN (MONCALIERI)","domenica e festivi","horizontal","39U_Di","2","","0","0"
"607","3950E","1","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: Servizio Scuolabus Comune di Verolengo","dal lunedì al venerdì","horizontal","3950E_As","0","","0","0"
"608","3950E","1","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: Servizio Scuolabus Comune di Verolengo","sabato","horizontal","3950E_As","1","","0","0"
"609","3950E","1","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: Servizio Scuolabus Comune di Verolengo","domenica e festivi","horizontal","3950E_As","2","","0","0"
"610","3950E","0","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: Servizio Scuolabus Comune di Verolengo","dal lunedì al venerdì","horizontal","3950E_Di","0","","0","0"
"611","3950E","0","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: Servizio Scuolabus Comune di Verolengo","sabato","horizontal","3950E_Di","1","","0","0"
"612","3950E","0","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: Servizio Scuolabus Comune di Verolengo","domenica e festivi","horizontal","3950E_Di","2","","0","0"
"613","3971E","1","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: Stazione  Ceres","dal lunedì al venerdì","horizontal","3971E_As","0","","0","0"
"614","3971E","1","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: Stazione  Ceres","sabato","horizontal","3971E_As","1","","0","0"
"615","3971E","1","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: Stazione  Ceres","domenica e festivi","horizontal","3971E_As","2","","0","0"
"616","3971E","0","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: Stazione Rebaudengo - Fossata","dal lunedì al venerdì","horizontal","3971E_Di","0","","0","0"
"617","3971E","0","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: Stazione Rebaudengo - Fossata","sabato","horizontal","3971E_Di","1","","0","0"
"618","3971E","0","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: Stazione Rebaudengo - Fossata","domenica e festivi","horizontal","3971E_Di","2","","0","0"
"619","3990U","1","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: Torino - Reggia di Venaria","dal lunedì al venerdì","horizontal","3990U_As","0","","0","0"
"620","3990U","1","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: Torino - Reggia di Venaria","sabato","horizontal","3990U_As","1","","0","0"
"621","3990U","1","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: Torino - Reggia di Venaria","domenica e festivi","horizontal","3990U_As","2","","0","0"
"622","3990U","0","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: Reggia di Venaria - Torino","dal lunedì al venerdì","horizontal","3990U_Di","0","","0","0"
"623","3990U","0","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: Reggia di Venaria - Torino","sabato","horizontal","3990U_Di","1","","0","0"
"624","3990U","0","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: Reggia di Venaria - Torino","domenica e festivi","horizontal","3990U_Di","2","","0","0"
"625","4U","1","20260620","20260731","1","1","1","1","1","0","0","04:00:00","07:00:00","DIREZIONE: STR.DEL DROSSO, PASSAGGI MATTUTINI","frequenza","horizontal","4U_As","0","","0","0"
"626","4U","1","20260620","20260731","1","1","1","1","1","0","0","21:00:00","27:00:00","DIREZIONE: STR.DEL DROSSO, PASSAGGI SERALI","frequenza","horizontal","4U_As","1","","0","0"
"627","4U","1","20260620","20260731","0","0","0","0","0","1","0","04:00:00","07:00:00","DIREZIONE: STR.DEL DROSSO, PASSAGGI MATTUTINI","frequenza","horizontal","4U_As","2","","0","0"
"628","4U","1","20260620","20260731","0","0","0","0","0","1","0","21:00:00","27:00:00","DIREZIONE: STR.DEL DROSSO, PASSAGGI SERALI","frequenza","horizontal","4U_As","3","","0","0"
"629","4U","1","20260620","20260731","0","0","0","0","0","0","1","04:00:00","09:00:00","DIREZIONE: STR.DEL DROSSO, PASSAGGI MATTUTINI","frequenza","horizontal","4U_As","4","","0","0"
"630","4U","1","20260620","20260731","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: STR.DEL DROSSO, PASSAGGI SERALI","frequenza","horizontal","4U_As","5","","0","0"
"631","4U","0","20260620","20260731","1","1","1","1","1","0","0","04:00:00","07:00:00","DIREZIONE: V. DELLE QUERCE, PASSAGGI MATTUTINI","frequenza","horizontal","4U_Di","0","","0","0"
"632","4U","0","20260620","20260731","1","1","1","1","1","0","0","21:00:00","27:00:00","DIREZIONE: V. DELLE QUERCE, PASSAGGI SERALI","frequenza","horizontal","4U_Di","1","","0","0"
"633","4U","0","20260620","20260731","0","0","0","0","0","1","0","04:00:00","07:00:00","DIREZIONE: V. DELLE QUERCE, PASSAGGI MATTUTINI","frequenza","horizontal","4U_Di","2","","0","0"
"634","4U","0","20260620","20260731","0","0","0","0","0","1","0","21:00:00","27:00:00","DIREZIONE: V. DELLE QUERCE, PASSAGGI SERALI","frequenza","horizontal","4U_Di","3","","0","0"
"635","4U","0","20260620","20260731","0","0","0","0","0","0","1","04:00:00","09:00:00","DIREZIONE: V. DELLE QUERCE, PASSAGGI MATTUTINI","frequenza","horizontal","4U_Di","4","","0","0"
"636","4U","0","20260620","20260731","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: V. DELLE QUERCE, PASSAGGI SERALI","frequenza","horizontal","4U_Di","5","","0","0"
"637","40U","1","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: PIAZZA MASSAUA","dal lunedì al venerdì","horizontal","40U_As","0","","0","0"
"638","40U","1","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: PIAZZA MASSAUA","sabato","horizontal","40U_As","1","","0","0"
"639","40U","1","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: PIAZZA MASSAUA","domenica e festivi","horizontal","40U_As","2","","0","0"
"640","40U","0","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: P.LE CAIO MARIO","dal lunedì al venerdì","horizontal","40U_Di","0","","0","0"
"641","40U","0","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: P.LE CAIO MARIO","sabato","horizontal","40U_Di","1","","0","0"
"642","40U","0","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: P.LE CAIO MARIO","domenica e festivi","horizontal","40U_Di","2","","0","0"
"643","41U","1","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: VIA ORBASSANO (BORGARETTO)","dal lunedì al venerdì","horizontal","41U_As","0","","0","0"
"644","41U","1","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: VIA ORBASSANO (BORGARETTO)","sabato","horizontal","41U_As","1","","0","0"
"645","41U","1","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: VIA ORBASSANO (BORGARETTO)","domenica e festivi","horizontal","41U_As","2","","0","0"
"646","41U","0","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: STAZIONE LINGOTTO","dal lunedì al venerdì","horizontal","41U_Di","0","","0","0"
"647","41U","0","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: STAZIONE LINGOTTO","sabato","horizontal","41U_Di","1","","0","0"
"648","41U","0","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: STAZIONE LINGOTTO","domenica e festivi","horizontal","41U_Di","2","","0","0"
"649","4108E","1","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: Chivasso - Vische - Ivrea","dal lunedì al venerdì","horizontal","4108E_As","0","","0","0"
