ATCOCode,NaptanCode,PlateCode,CleardownCode,CommonName,CommonNameLang,ShortCommonName,ShortCommonNameLang,Landmark,LandmarkLang,Street,StreetLang,Crossing,CrossingLang,Indicator,IndicatorLang,Bearing,NptgLocalityCode,LocalityName,ParentLocalityName,GrandParentLocalityName,Town,TownLang,Suburb,SuburbLang,LocalityCentre,GridType,Easting,Northing,Longitude,Latitude,StopType,BusStopType,TimingStatus,DefaultWaitTime,Notes,NotesLang,AdministrativeAreaCode,CreationDateTime,ModificationDateTime,RevisionNumber,Modification,Status
068000000210,haladmgj,,,Ball O Ditton,,Ball O Ditton,,Ball O Ditton,,Liverpool Road,,,,,,NE,E0037807,Ball ODitton,Ditton,,Widnes,EN,Ball O'Ditton,EN,false,UKOS,350134,386342,-2.75094,53.37157,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000211,haladmgm,,,Chesnut Lodge,,Chesnut Lodge,,Chesnut Lodge,,Liverpool Road,,,,,,SW,E0037807,Ball ODitton,Ditton,,Widnes,EN,Ball O'Ditton,EN,false,UKOS,349885,386291,-2.75468,53.37109,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000212,haladmgp,,,Chesnut Lodge,,Chesnut Lodge,,Chesnut Lodge,,B5178 Liverpool Road,,,,,,E,E0037807,Ball ODitton,Ditton,,Widnes,EN,Ball Oditton,EN,false,UKOS,349942,386315,-2.75382,53.37131,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000196,haladmaw,,,The Albion,,The Albion,,The Albion,,Lowerhouse Lane,,,,,,S,E0037860,Widnes,,,Widnes,EN,Widnes,EN,false,UKOS,350898,386137,-2.73943,53.3698,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000205,haladmdp,,,The Albion,,The Albion,,The Albion,,Liverpool Road,,,,,,W,E0037860,Widnes,,,Widnes,EN,Widnes,EN,false,UKOS,350824,386224,-2.74055,53.37058,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,2024-05-13T15:38:36,51,new,active
068000000206,haladmdt,,,The Albion,,The Albion,,The Albion,,Leigh Avenue,,,,,,E,E0037860,Widnes,,,Widnes,EN,Widnes,EN,false,UKOS,350987,386229,-2.73811,53.37064,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,2019-01-03T07:48:28,4,new,active
068000000201,haladmda,,,Leigh Avenue,,Appleton Vill,,Leigh Ave,,Leigh Avenue,,,,,,W,E0037860,Widnes,,,Widnes,EN,Widnes,EN,false,UKOS,351492,386168,-2.73051,53.37014,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000203,haladmdj,,,Leigh Avenue,,Leigh Avenue,,Leigh Ave,,Leogh Avenue,,,,,,W,E0037860,Widnes,,,Widnes,EN,Widnes,EN,false,UKOS,351274,386189,-2.73379,53.3703,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000204,haladmdm,,,Leigh Avenue,,Leigh Ave,,Leigh Ave,,Leigh Avenue,,,,,,E,E0037860,Widnes,,,Widnes,EN,Widnes,EN,false,UKOS,351250,386207,-2.73415,53.37046,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000202,haladmdg,,,Leigh Avenue,,Appleton Vill,,Leigh Ave,,Leigh Avenue,,,,,,SE,E0037805,Appleton,Widnes,,Widnes,EN,Appleton,EN,false,UKOS,351506,386183,-2.7303,53.37027,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,2016-10-05T14:21:19,4,new,active
068000000419,haladwjm,,,Windmill Shopping Park,,John Briggs,,Widnes Shopping Park,,Gerrard Street,,,,o/s,,E,E0037844,Simms Cross,Widnes,,Widnes,EN,Simms Cross,EN,false,UKOS,351802,385640,-2.72577,53.36542,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,2020-11-10T15:14:16,10,new,active
068000000424,halagmpw,,,VINE STREET,,ASDA,,Vine Street,,Widnes Road,,,,,,N,E0037860,Widnes,,,Widnes,EN,Widnes,EN,false,UKOS,351519,385592,-2.73001,53.36496,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000451,halagmta,,,WIDNES TOWN HALL,,Vicarage rd,,Town Hall,,Widnes Road,,,,,,NE,E0037860,Widnes,,,Widnes,EN,Widnes,EN,false,UKOS,351446,385436,-2.73109,53.36355,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000454,halagmtg,,,WIDNES TOWN HALL,,Vicarage rd,,Town Hall,,Vicarage Road,,,,,,E,E0037860,Widnes,,,Widnes,EN,Widnes,EN,false,UKOS,351398,385386,-2.7318,53.3631,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000452,halagmtd,,,Widnes Vicarage Road (alighting Only),,Vicarage Rd,,Vicarage Road,,Vicarage Road,,,,,,E,E0037860,Widnes,,,Widnes,EN,Widnes,EN,false,UKOS,351326,385390,-2.73288,53.36313,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000413,haladwgp,,,Milton Road,,ASDA,,Milton Rd,,Milton Road,,,,,,SW,E0037860,Widnes,,,Widnes,EN,Widnes,EN,false,UKOS,351481,385682,-2.7306,53.36577,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000261,haladmwt,,,The Bradley,,The Bradley,,The Bradley,,Deacon Road,,,,,,W,E0037860,Widnes,,,Widnes,EN,Widnes,EN,false,UKOS,351834,386032,-2.72535,53.36895,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000262,haladpad,,,Bradley Way,,Bradley Way,,Bradley Way,,Bradley Way,,,,,,NE,E0037805,Appleton,Widnes,,Widnes,EN,Appleton,EN,false,UKOS,351943,386095,-2.72372,53.36952,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000401,haladwga,,,Green Oaks,,Green Oaks,,Green Oaks,,Town Centre,,,,,,SW,E0037860,Widnes,,,Widnes,EN,Widnes,EN,false,UKOS,352022,385971,-2.72251,53.36841,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,2024-02-02T09:03:01,0,new,active
068000000402,halagmpm,,,Green Oaks,,Green Oaks,,Green Oaks,,Green Oaks,,,,,,SW,E0037860,Widnes,,,Widnes,EN,Widnes,EN,false,UKOS,352001,385969,-2.72283,53.36839,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,2024-02-02T09:03:19,0,new,active
068000000403,haladwgd,,,Green Oaks,,Green Oaks,,Green Oaks,,Town Centre,,,,,,NE,E0037860,Widnes,,,Widnes,EN,Widnes,EN,false,UKOS,352039,385970,-2.72226,53.36841,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
06800000503B,halagtap,,,RUNCORN HIGH STREET- STAND C,,Runcorn High Street,,High Street,,Public Hall Street,,,,,,W,E0037841,Runcorn,,,Runcorn,EN,Runcorn,EN,false,UKOS,351347,383005,-2.7322,53.34169,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,2017-06-19T17:23:07,7,new,active
06800000503A,halagtam,,,RUNCORN HIGH STREET- STAND C,,,,,,Public Hall Street,,,,,,W,E0037841,Runcorn,,,,,,,false,UKOS,351332,382999,-2.73242,53.34164,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,2017-06-19T17:22:49,7,delete,inactive
068000000147,haladjgp,,,New Inn,,New Inn,,New Inn,,Hale Road,,,,,,S,E0037819,Ditton,Widnes,,Widnes,EN,Ditton,EN,false,UKOS,349043,385134,-2.76714,53.36061,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000148,haladjgt,,,New Inn,,New Inn,,New Inn,,Hale Road,,,,,,NE,E0037819,Ditton,Widnes,,Widnes,EN,Ditton,EN,false,UKOS,349045,385156,-2.76712,53.36081,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000149,haladjgw,,,Marshgate,,Marshgate,,Marshgate,,Hale Road,,,,,,S,E0037830,Ditton Marsh,Ditton,,Widnes,EN,Ditton Marsh,EN,false,UKOS,349026,384964,-2.76737,53.35908,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,2019-01-03T07:52:55,3,new,active
068000000145,haladjgj,,,St. Michaels,,St. Michaels,,St. Michaels,,Hale Road,,,,,,SW,E0037819,Ditton,Widnes,,Widnes,EN,Ditton,EN,false,UKOS,349227,385300,-2.76441,53.36212,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000146,haladjgm,,,St. Michaels,,St. Michaels,,St. Michaels,,Hale Road,,,,,,NE,E0037819,Ditton,Widnes,,Widnes,EN,Ditton,EN,false,UKOS,349348,385427,-2.76261,53.36327,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000150,haladjma,,,St. Michaels,,St. Michaels,,St. Michaels,,Ditchfield Road,,,,,,NW,E0037819,Ditton,Widnes,,Widnes,EN,Ditton,EN,false,UKOS,349221,385400,-2.76451,53.36302,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000151,haladjmd,,,Wyncroft Road,,Wyncroft Rd,,Wyncroft Rd,,Dichfield Road,,,,,,NW,E0037819,Ditton,Widnes,,Widnes,EN,Ditton,EN,false,UKOS,348956,385509,-2.76851,53.36397,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000152,haladjmg,,,Wyncroft Road,,Wyncroft Rd,,Wyncroft Rd,,Ditchfield Road,,,,,,SE,E0037819,Ditton,Widnes,,Widnes,EN,Ditton,EN,false,UKOS,349017,385510,-2.76759,53.36399,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000141,haladjdt,,,Crossway,,Crossway,,Crossway,,Hale Road,,,,,,SW,E0037819,Ditton,Widnes,,Widnes,EN,Ditton,EN,false,UKOS,349697,385903,-2.75744,53.36759,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000142,haladjdw,,,Crossway,,Crossway,,Crossway,,Hale Road,,,,,,NE,E0037819,Ditton,Widnes,,Widnes,EN,Ditton,EN,false,UKOS,349732,386045,-2.75694,53.36887,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000187,haladmag,,,Crossway,,Crossway,,Crossway,,Dundalk Road,,,,,,E,E0037819,Ditton,Widnes,,Widnes,EN,Ditton,EN,false,UKOS,349815,385970,-2.75568,53.3682,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,2017-04-27T14:09:39,8,new,active
068000000143,haladjga,,,Alexander Drive,,Alexander Dr,,Alexander Dr,,Hale Road,,,,,,SW,E0037819,Ditton,Widnes,,Widnes,EN,Ditton,EN,false,UKOS,349636,385774,-2.75834,53.36642,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000144,haladjgd,,,Alexander Drive,,Alexander Dr,,Alexander Dr,,Hale Road,,,,,,NE,E0037819,Ditton,Widnes,,Widnes,EN,Ditton,EN,false,UKOS,349639,385807,-2.7583,53.36672,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000167,haladjtj,,,Queens Avenue,,Queens Avenue,,Queens Ave,,Coronation Drive,,,,,,SW,E0037819,Ditton,Widnes,,Widnes,EN,Ditton,EN,false,UKOS,348998,385839,-2.76793,53.36694,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000168,haladjtm,,,Queens Avenue,,Queens Avenue,,Queens Ave,,Coronation Drive,,,,,,E,E0037819,Ditton,Widnes,,Widnes,EN,Ditton,EN,false,UKOS,349045,385848,-2.76723,53.36703,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000169,haladjtp,,,Coronet Way,,Coronet Way,,Coronet Way,,Coronation Drive,,,,,,SW,E0037819,Ditton,Widnes,,Widnes,EN,Ditton,EN,false,UKOS,348708,385732,-2.77227,53.36595,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000170,haladjtw,,,Coronet Way,,Coronet Way,,Coronet Way,,Coronation Drive,,,,,,NE,E0037819,Ditton,Widnes,,Widnes,EN,Ditton,EN,false,UKOS,348749,385787,-2.77167,53.36645,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000154,haladjmp,,,Ditchfield Place,,Ditchfield Place,,Ditchfield Place,,Ditchfield Road,,,,,,NW,E0037819,Ditton,Widnes,,Widnes,EN,Ditton,EN,false,UKOS,348702,385559,-2.77234,53.3644,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,2020-01-28T10:53:44,4,new,active
068000000155,haladjmt,,,Ditchfield Place,,Ditchfield Place,,Ditchfield Place,,Ditchfield Road,,,,,,SE,E0037819,Ditton,Widnes,,Widnes,EN,Ditton,EN,false,UKOS,348704,385566,-2.77231,53.36446,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,2020-01-28T10:53:52,4,new,active
068000000171,haladjwa,,,Ditchfield Place,,Ditchfield Place,,Ditchfield Place,,Coronation Drive,,,,,,S,E0037819,Ditton,Widnes,,Widnes,EN,Ditton,EN,false,UKOS,348665,385609,-2.7729,53.36484,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000172,haladjwd,,,Ditchfield Place,,Ditchfield Place,,Ditchfield Place,,Coronation Drive,,,,,,N,E0037819,Ditton,Widnes,,Widnes,EN,Ditton,EN,false,UKOS,348656,385615,-2.77304,53.3649,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000163,haladjpw,,,Blundell Arms,,Blundell Arms,,Blundell Arms,,Coronation Drive,,,,,,NW,E0037819,Ditton,Widnes,,Widnes,EN,Ditton,EN,false,UKOS,349400,385706,-2.76187,53.36579,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000164,haladjta,,,Blundell Arms,,Blundell Arms,,Blundell Arms,,Coronation Drive,,,,,,SW,E0037819,Ditton,Widnes,,Widnes,EN,Ditton,EN,false,UKOS,349447,385666,-2.76116,53.36543,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000165,haladjtd,,,Borrowdale Road,,Borrowdale Rd,,Borrowdale Rd,,Coronation Drive,,,,,,W,E0037819,Ditton,Widnes,,Widnes,EN,Ditton,EN,false,UKOS,349224,385807,-2.76453,53.36668,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000166,haladjtg,,,Borrowdale Road,,Borrowdale Rd,,Borrowdale Rd,,Coronation Drive,,,,,,SE,E0037819,Ditton,Widnes,,Widnes,EN,Ditton,EN,false,UKOS,349293,385797,-2.76349,53.36659,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000461,halagmtm,,,KINGSWAY HOTEL,,Kingsway Hotel,,National Express stop only,,Victoria Road,,,,,,S,E0037860,Widnes,,,Widnes,EN,Widnes,EN,false,UKOS,351225,385162,-2.73436,53.36107,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000582,halagadp,,,Runcorn Station,,Runcorn Stn.,,Runcorn Station,,Queensway,,,,,,N,E0037841,Runcorn,,,Runcorn,EN,Runcorn,EN,false,UKOS,350903,382802,-2.73884,53.33983,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,2021-03-03T10:33:35,11,new,active
068000000583,halagadt,,,Runcorn Station,,Runcorn Station,,Station Road,,Picow Farm Road,,,,,,SE,E0037841,Runcorn,,,Runcorn,EN,Runcorn,EN,false,UKOS,350921,382738,-2.73855,53.33925,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,2024-06-11T14:53:54,51,new,active
068000000584,halagadw,,,Runcorn Station,,Runcorn Station,,Station Road,,Picow Farm Road,,,,,,NE,E0037841,Runcorn,,,Runcorn,EN,Runcorn,EN,false,UKOS,350917,382743,-2.73862,53.3393,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,2024-06-11T14:53:49,29,new,active
068000001002,,,,Runcorn Station,,,,,,,,,,,,NE,E0037841,Runcorn,,,,,,,false,UKOS,350947,382692,-2.73816,53.33884,BCT,MKD,OTH,,,,021,2019-10-14T00:00:00,2024-06-11T15:11:38,144,delete,inactive
068000000586,halagagd,,,York Street,,York St,,York St,,Greenway Road,,,,,,S,E0037841,Runcorn,,,Runcorn,EN,Runcorn,EN,false,UKOS,351147,382584,-2.73514,53.33789,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000587,halagagj,,,Bonton,,Bonton,,Bonton,,Greenway Road,,,,,,N,E0037841,Runcorn,,,Runcorn,EN,Runcorn,EN,false,UKOS,351100,382436,-2.73582,53.33656,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000588,halagagm,,,Cenotaph,,Cenotaph,,Cenotaph,,Greenway Road,,,,,,S,E0037841,Runcorn,,,Runcorn,EN,Runcorn,EN,false,UKOS,350979,382186,-2.7376,53.3343,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000589,halagagp,,,Cenotaph,,Cenotaph,,Cenotaph,,Greenway Road,,,,,,NE,E0037841,Runcorn,,,Runcorn,EN,Runcorn,EN,false,UKOS,350955,382178,-2.73796,53.33422,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000572,haladwtm,,,Brackendale,,Brackendale,,Brackendale,,Halton Brook Avenue,,,,,,N,E0037823,Halton Brook,Runcorn,,Runcorn,EN,Halton Brook,EN,false,UKOS,353053,381875,-2.70641,53.33169,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000573,haladwtp,,,Brackendale,,Brackendale,,Brackendale,,Halton Brook Avenue,,,,,,S,E0037823,Halton Brook,Runcorn,,Runcorn,EN,Halton Brook,EN,false,UKOS,353061,381872,-2.70629,53.33167,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000574,haladwtw,,,The Tithings,,The Tithings,,The Tithings,,Halton Brook Avenue,,,,,,NW,E0037823,Halton Brook,Runcorn,,Runcorn,EN,Halton Brook,EN,false,UKOS,353157,382036,-2.70487,53.33315,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000575,halagada,,,The Tithings,,The Tithings,,The Tithings,,Halton Brook Avenue,,,,,,SE,E0037823,Halton Brook,Runcorn,,Runcorn,EN,Halton Brook,EN,false,UKOS,353163,382066,-2.70479,53.33342,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000576,halagadg,,,Penfolds,,Penfolds,,Penfolds,,Halton Brook Avenue,,,,,,SW,E0037823,Halton Brook,Runcorn,,Runcorn,EN,Halton Brook,EN,false,UKOS,352975,382316,-2.70765,53.33565,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000577,halagadj,,,Penfolds,,Penfolds,,Penfolds,,Halton Brook Avenue,,,,,,NE,E0037823,Halton Brook,Runcorn,,Runcorn,EN,Halton Brook,EN,false,UKOS,352946,382314,-2.70808,53.33563,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000581,halagadm,,,Station Road,,Station Road,,Station Road,,Station Road,,,,,,S,E0037841,Runcorn,,,Runcorn,EN,Runcorn,EN,false,UKOS,350912,382806,-2.7387,53.33987,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,2024-06-11T14:54:46,0,new,active
068000000597,halagajt,,,Heath School,,Heath School,,Heath School,,Clifton Road,,,,,,SE,E0037842,Runcorn Heath,Runcorn,,Runcorn,EN,Runcorn Heath,EN,false,UKOS,351847,380919,-2.72437,53.32299,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,2024-02-06T13:04:36,0,new,active
068000000598,halagajw,,,Heath School,,Heath School,,Heath School,,Clifton Road,,,,,,NW,E0037842,Runcorn Heath,Runcorn,,Runcorn,EN,Runcorn Heath,EN,false,UKOS,351798,380943,-2.72511,53.3232,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000599,halagama,,,Malpas Road,,Malpas Rd,,Malpas Rd,,Clifton Road,,,,,,SE,E0037842,Runcorn Heath,Runcorn,,Runcorn,EN,Runcorn Heath,EN,false,UKOS,352133,380724,-2.72005,53.32126,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,2024-02-06T12:59:51,0,new,active
068000000600,halagamd,,,Malpas Road,,Malpas Rd,,Malpas Rd,,Clifton Road,,,,,,NW,E0037842,Runcorn Heath,Runcorn,,Runcorn,EN,Runcorn Heath,EN,false,UKOS,352070,380736,-2.721,53.32137,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000701,halagdmd,,,Halton Lea North,,Halton Lea North,,Halton Lea North,,Busway,,,,,,E,N0065331,Palace Fields,Runcorn,,Runcorn,EN,Palace Fields,EN,false,UKOS,353651,381528,-2.69738,53.32863,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,2024-03-25T14:49:53,0,new,active
068000000595,halagajm,,,Golf Course,,Golf Course,,Golf Course,,Clifton Road,,,,,,SE,E0037842,Runcorn Heath,Runcorn,,Runcorn,EN,Runcorn Heath,EN,false,UKOS,351439,381318,-2.73056,53.32654,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000596,halagajp,,,Golf Course,,Golf Course,,Golf Course,,Clifton Road,,,,,,NW,E0037842,Runcorn Heath,Runcorn,,Runcorn,EN,Runcorn Heath,EN,false,UKOS,351445,381275,-2.73046,53.32615,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000590,halagagt,,,Whitley Close,,Whitley Close,,Whitley Close,,Moughland Lane,,,,,,SE,E0037841,Runcorn,,,Runcorn,EN,Runcorn,EN,false,UKOS,350999,382023,-2.73727,53.33284,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000591,halagagw,,,Whitley Close,,Whitley Close,,Whitley Close,,Moughland Lane,,,,,,NW,E0037841,Runcorn,,,Runcorn,EN,Runcorn,EN,false,UKOS,350958,382035,-2.73789,53.33294,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
0680TX000006,,,,HALE ROAD,,HALE ROAD,,HALE ROAD,,Hale Road,,,,,,,E0037819,Ditton,Widnes,,Widnes,EN,Ditton,EN,false,UKOS,349492,385712,-2.76049,53.36585,TXR,,,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
0680TX000015,,,,HALE ROAD,,HALE ROAD,,HALE ROAD,,Hale Road,,,,,,,E0037819,Ditton,Widnes,,Widnes,EN,Ditton,EN,false,UKOS,349492,385712,-2.76049,53.36585,TXR,,,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000593,halagajd,,,Heath Road,,Heath Rd,,Heath Rd,,Moughland Lane,,,,,,SE,E0037841,Runcorn,,,Runcorn,EN,Runcorn,EN,false,UKOS,351330,381600,-2.73224,53.32906,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000594,halagajg,,,Heath Road,,Heath Rd,,Heath Rd,,Moughland Lane,,,,,,NW,E0037841,Runcorn,,,Runcorn,EN,Runcorn,EN,false,UKOS,351286,381673,-2.73291,53.32972,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000475,halagpap,,,Irwell Street/the Bridge,,The Bridge,,The Bridge,,,,,,,,SE,E0037856,West Bank,Widnes,,Widnes,EN,West Bank,EN,false,UKOS,351052,383971,-2.73678,53.35035,BCT,MKD,OTH,,,,021,2023-12-07T00:00:00,2024-05-23T10:44:29,0,new,active
068000000476,halagpat,,,Irwell Street/the Bridge,,The Bridge,,The Bridge,,Irwell Street,,,,,,NW,E0037856,West Bank,Widnes,,Widnes,EN,West Bank,EN,false,UKOS,351011,384032,-2.7374,53.35089,BCT,MKD,OTH,,,,021,2023-12-07T00:00:00,2024-05-23T10:44:29,0,new,active
068000000501,halpmawd,,,Runcorn High Street Bus Station,,Runc High St - St A,,High Street,,Public Hall Street,,,,Stand,,E,E0037841,Runcorn,,,Runcorn,EN,Runcorn,EN,false,UKOS,351343,383020,-2.73226,53.34183,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,2017-06-19T16:52:44,16,new,active
068000000503,halpmawg,,,Runcorn High Street Bus Station,,Runcorn High St- St,,High Street,,Public Hall Street,,,,Stand,,W,E0037841,Runcorn,,,Runcorn,EN,Runcorn,EN,false,UKOS,351338,383006,-2.73233,53.3417,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,2019-03-22T15:11:12,21,new,active
068000000502,halagpaw,,,RUNCORN HIGH STREET- STAND B,,Runcorn High Street,,High Street,,Public Hall Street,,,,,,E,E0037841,Runcorn,,,Runcorn,EN,Runcorn,EN,false,UKOS,351366,383031,-2.73192,53.34193,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,2017-06-19T17:00:42,11,new,active
068000000526,halagpjd,,,DELPH BRIDGE,,Delph Bridge,,Delph Bridge,,Heath Road,,,,,,S,E0037841,Runcorn,,,Runcorn,EN,Runcorn,EN,false,UKOS,351846,382897,-2.72469,53.34077,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000527,halagpjg,,,DELPH BRIDGE,,Delph Bridge,,Delph Bridge,,Heath Road,,,,,,N,E0037841,Runcorn,,,Runcorn,EN,Runcorn,EN,false,UKOS,351822,382867,-2.72504,53.3405,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000462,halagmtp,,,DOCTORS PUB,,Doctors Pub,,Doctors Pub,,,,,,,,N,E0037860,Widnes,,,Widnes,EN,Widnes,EN,false,UKOS,351214,385170,-2.73453,53.36114,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000464,halagmwa,,,ASHLEY WAY,,Ashley Way,,Ashley way,,Victoria Road,,,,,,N,E0037860,Widnes,,,Widnes,EN,Widnes,EN,false,UKOS,351162,385011,-2.73529,53.35971,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
